object_id,class,split,object_path
monitor_0498,monitor,test,monitor/test/monitor_0498.off
monitor_0499,monitor,test,monitor/test/monitor_0499.off
monitor_0500,monitor,test,monitor/test/monitor_0500.off
monitor_0501,monitor,test,monitor/test/monitor_0501.off
monitor_0502,monitor,test,monitor/test/monitor_0502.off
monitor_0503,monitor,test,monitor/test/monitor_0503.off
monitor_0504,monitor,test,monitor/test/monitor_0504.off
monitor_0505,monitor,test,monitor/test/monitor_0505.off
monitor_0506,monitor,test,monitor/test/monitor_0506.off
monitor_0507,monitor,test,monitor/test/monitor_0507.off
monitor_0508,monitor,test,monitor/test/monitor_0508.off
monitor_0509,monitor,test,monitor/test/monitor_0509.off
monitor_0510,monitor,test,monitor/test/monitor_0510.off
monitor_0511,monitor,test,monitor/test/monitor_0511.off
monitor_0512,monitor,test,monitor/test/monitor_0512.off
monitor_0513,monitor,test,monitor/test/monitor_0513.off
monitor_0514,monitor,test,monitor/test/monitor_0514.off
monitor_0515,monitor,test,monitor/test/monitor_0515.off
monitor_0516,monitor,test,monitor/test/monitor_0516.off
monitor_0517,monitor,test,monitor/test/monitor_0517.off
monitor_0518,monitor,test,monitor/test/monitor_0518.off
monitor_0519,monitor,test,monitor/test/monitor_0519.off
monitor_0520,monitor,test,monitor/test/monitor_0520.off
monitor_0521,monitor,test,monitor/test/monitor_0521.off
monitor_0522,monitor,test,monitor/test/monitor_0522.off
monitor_0523,monitor,test,monitor/test/monitor_0523.off
monitor_0524,monitor,test,monitor/test/monitor_0524.off
monitor_0525,monitor,test,monitor/test/monitor_0525.off
monitor_0526,monitor,test,monitor/test/monitor_0526.off
monitor_0527,monitor,test,monitor/test/monitor_0527.off
monitor_0528,monitor,test,monitor/test/monitor_0528.off
monitor_0529,monitor,test,monitor/test/monitor_0529.off
monitor_0530,monitor,test,monitor/test/monitor_0530.off
monitor_0531,monitor,test,monitor/test/monitor_0531.off
monitor_0532,monitor,test,monitor/test/monitor_0532.off
monitor_0533,monitor,test,monitor/test/monitor_0533.off
monitor_0534,monitor,test,monitor/test/monitor_0534.off
monitor_0535,monitor,test,monitor/test/monitor_0535.off
monitor_0536,monitor,test,monitor/test/monitor_0536.off
monitor_0537,monitor,test,monitor/test/monitor_0537.off
monitor_0538,monitor,test,monitor/test/monitor_0538.off
monitor_0539,monitor,test,monitor/test/monitor_0539.off
monitor_0540,monitor,test,monitor/test/monitor_0540.off
monitor_0541,monitor,test,monitor/test/monitor_0541.off
monitor_0542,monitor,test,monitor/test/monitor_0542.off
monitor_0543,monitor,test,monitor/test/monitor_0543.off
monitor_0544,monitor,test,monitor/test/monitor_0544.off
monitor_0545,monitor,test,monitor/test/monitor_0545.off
monitor_0546,monitor,test,monitor/test/monitor_0546.off
monitor_0547,monitor,test,monitor/test/monitor_0547.off
monitor_0548,monitor,test,monitor/test/monitor_0548.off
monitor_0549,monitor,test,monitor/test/monitor_0549.off
monitor_0550,monitor,test,monitor/test/monitor_0550.off
monitor_0551,monitor,test,monitor/test/monitor_0551.off
monitor_0552,monitor,test,monitor/test/monitor_0552.off
monitor_0553,monitor,test,monitor/test/monitor_0553.off
monitor_0554,monitor,test,monitor/test/monitor_0554.off
monitor_0555,monitor,test,monitor/test/monitor_0555.off
monitor_0556,monitor,test,monitor/test/monitor_0556.off
monitor_0557,monitor,test,monitor/test/monitor_0557.off
monitor_0558,monitor,test,monitor/test/monitor_0558.off
monitor_0559,monitor,test,monitor/test/monitor_0559.off
monitor_0560,monitor,test,monitor/test/monitor_0560.off
monitor_0561,monitor,test,monitor/test/monitor_0561.off
monitor_0562,monitor,test,monitor/test/monitor_0562.off
monitor_0563,monitor,test,monitor/test/monitor_0563.off
monitor_0564,monitor,test,monitor/test/monitor_0564.off
monitor_0565,monitor,test,monitor/test/monitor_0565.off
monitor_0001,monitor,train,monitor/train/monitor_0001.off
monitor_0002,monitor,train,monitor/train/monitor_0002.off
monitor_0003,monitor,train,monitor/train/monitor_0003.off
monitor_0004,monitor,train,monitor/train/monitor_0004.off
monitor_0005,monitor,train,monitor/train/monitor_0005.off
monitor_0006,monitor,train,monitor/train/monitor_0006.off
monitor_0007,monitor,train,monitor/train/monitor_0007.off
monitor_0008,monitor,train,monitor/train/monitor_0008.off
monitor_0009,monitor,train,monitor/train/monitor_0009.off
monitor_0010,monitor,train,monitor/train/monitor_0010.off
monitor_0011,monitor,train,monitor/train/monitor_0011.off
monitor_0012,monitor,train,monitor/train/monitor_0012.off
monitor_0013,monitor,train,monitor/train/monitor_0013.off
monitor_0014,monitor,train,monitor/train/monitor_0014.off
monitor_0015,monitor,train,monitor/train/monitor_0015.off
monitor_0016,monitor,train,monitor/train/monitor_0016.off
monitor_0017,monitor,train,monitor/train/monitor_0017.off
monitor_0018,monitor,train,monitor/train/monitor_0018.off
monitor_0019,monitor,train,monitor/train/monitor_0019.off
monitor_0020,monitor,train,monitor/train/monitor_0020.off
monitor_0021,monitor,train,monitor/train/monitor_0021.off
monitor_0022,monitor,train,monitor/train/monitor_0022.off
monitor_0023,monitor,train,monitor/train/monitor_0023.off
monitor_0024,monitor,train,monitor/train/monitor_0024.off
monitor_0025,monitor,train,monitor/train/monitor_0025.off
monitor_0026,monitor,train,monitor/train/monitor_0026.off
monitor_0027,monitor,train,monitor/train/monitor_0027.off
monitor_0028,monitor,train,monitor/train/monitor_0028.off
monitor_0029,monitor,train,monitor/train/monitor_0029.off
monitor_0030,monitor,train,monitor/train/monitor_0030.off
monitor_0031,monitor,train,monitor/train/monitor_0031.off
monitor_0032,monitor,train,monitor/train/monitor_0032.off
monitor_0033,monitor,train,monitor/train/monitor_0033.off
monitor_0034,monitor,train,monitor/train/monitor_0034.off
monitor_0035,monitor,train,monitor/train/monitor_0035.off
monitor_0036,monitor,train,monitor/train/monitor_0036.off
monitor_0037,monitor,train,monitor/train/monitor_0037.off
monitor_0038,monitor,train,monitor/train/monitor_0038.off
monitor_0039,monitor,train,monitor/train/monitor_0039.off
monitor_0040,monitor,train,monitor/train/monitor_0040.off
monitor_0041,monitor,train,monitor/train/monitor_0041.off
monitor_0042,monitor,train,monitor/train/monitor_0042.off
monitor_0043,monitor,train,monitor/train/monitor_0043.off
monitor_0044,monitor,train,monitor/train/monitor_0044.off
monitor_0045,monitor,train,monitor/train/monitor_0045.off
monitor_0046,monitor,train,monitor/train/monitor_0046.off
monitor_0047,monitor,train,monitor/train/monitor_0047.off
monitor_0048,monitor,train,monitor/train/monitor_0048.off
monitor_0049,monitor,train,monitor/train/monitor_0049.off
monitor_0050,monitor,train,monitor/train/monitor_0050.off
monitor_0051,monitor,train,monitor/train/monitor_0051.off
monitor_0052,monitor,train,monitor/train/monitor_0052.off
monitor_0053,monitor,train,monitor/train/monitor_0053.off
monitor_0054,monitor,train,monitor/train/monitor_0054.off
monitor_0055,monitor,train,monitor/train/monitor_0055.off
monitor_0056,monitor,train,monitor/train/monitor_0056.off
monitor_0057,monitor,train,monitor/train/monitor_0057.off
monitor_0058,monitor,train,monitor/train/monitor_0058.off
monitor_0059,monitor,train,monitor/train/monitor_0059.off
monitor_0060,monitor,train,monitor/train/monitor_0060.off
monitor_0061,monitor,train,monitor/train/monitor_0061.off
monitor_0062,monitor,train,monitor/train/monitor_0062.off
monitor_0063,monitor,train,monitor/train/monitor_0063.off
monitor_0064,monitor,train,monitor/train/monitor_0064.off
monitor_0065,monitor,train,monitor/train/monitor_0065.off
monitor_0066,monitor,train,monitor/train/monitor_0066.off
monitor_0067,monitor,train,monitor/train/monitor_0067.off
monitor_0068,monitor,train,monitor/train/monitor_0068.off
monitor_0069,monitor,train,monitor/train/monitor_0069.off
monitor_0070,monitor,train,monitor/train/monitor_0070.off
monitor_0071,monitor,train,monitor/train/monitor_0071.off
monitor_0072,monitor,train,monitor/train/monitor_0072.off
monitor_0073,monitor,train,monitor/train/monitor_0073.off
monitor_0074,monitor,train,monitor/train/monitor_0074.off
monitor_0075,monitor,train,monitor/train/monitor_0075.off
monitor_0076,monitor,train,monitor/train/monitor_0076.off
monitor_0077,monitor,train,monitor/train/monitor_0077.off
monitor_0078,monitor,train,monitor/train/monitor_0078.off
monitor_0079,monitor,train,monitor/train/monitor_0079.off
monitor_0080,monitor,train,monitor/train/monitor_0080.off
monitor_0081,monitor,train,monitor/train/monitor_0081.off
monitor_0082,monitor,train,monitor/train/monitor_0082.off
monitor_0083,monitor,train,monitor/train/monitor_0083.off
monitor_0084,monitor,train,monitor/train/monitor_0084.off
monitor_0085,monitor,train,monitor/train/monitor_0085.off
monitor_0086,monitor,train,monitor/train/monitor_0086.off
monitor_0087,monitor,train,monitor/train/monitor_0087.off
monitor_0088,monitor,train,monitor/train/monitor_0088.off
monitor_0089,monitor,train,monitor/train/monitor_0089.off
monitor_0090,monitor,train,monitor/train/monitor_0090.off
monitor_0091,monitor,train,monitor/train/monitor_0091.off
monitor_0092,monitor,train,monitor/train/monitor_0092.off
monitor_0093,monitor,train,monitor/train/monitor_0093.off
monitor_0094,monitor,train,monitor/train/monitor_0094.off
monitor_0095,monitor,train,monitor/train/monitor_0095.off
monitor_0096,monitor,train,monitor/train/monitor_0096.off
monitor_0097,monitor,train,monitor/train/monitor_0097.off
monitor_0098,monitor,train,monitor/train/monitor_0098.off
monitor_0099,monitor,train,monitor/train/monitor_0099.off
monitor_0100,monitor,train,monitor/train/monitor_0100.off
monitor_0101,monitor,train,monitor/train/monitor_0101.off
monitor_0102,monitor,train,monitor/train/monitor_0102.off
monitor_0103,monitor,train,monitor/train/monitor_0103.off
monitor_0104,monitor,train,monitor/train/monitor_0104.off
monitor_0105,monitor,train,monitor/train/monitor_0105.off
monitor_0106,monitor,train,monitor/train/monitor_0106.off
monitor_0107,monitor,train,monitor/train/monitor_0107.off
monitor_0108,monitor,train,monitor/train/monitor_0108.off
monitor_0109,monitor,train,monitor/train/monitor_0109.off
monitor_0110,monitor,train,monitor/train/monitor_0110.off
monitor_0111,monitor,train,monitor/train/monitor_0111.off
monitor_0112,monitor,train,monitor/train/monitor_0112.off
monitor_0113,monitor,train,monitor/train/monitor_0113.off
monitor_0114,monitor,train,monitor/train/monitor_0114.off
monitor_0115,monitor,train,monitor/train/monitor_0115.off
monitor_0116,monitor,train,monitor/train/monitor_0116.off
monitor_0117,monitor,train,monitor/train/monitor_0117.off
monitor_0118,monitor,train,monitor/train/monitor_0118.off
monitor_0119,monitor,train,monitor/train/monitor_0119.off
monitor_0120,monitor,train,monitor/train/monitor_0120.off
monitor_0121,monitor,train,monitor/train/monitor_0121.off
monitor_0122,monitor,train,monitor/train/monitor_0122.off
monitor_0123,monitor,train,monitor/train/monitor_0123.off
monitor_0124,monitor,train,monitor/train/monitor_0124.off
monitor_0125,monitor,train,monitor/train/monitor_0125.off
monitor_0126,monitor,train,monitor/train/monitor_0126.off
monitor_0127,monitor,train,monitor/train/monitor_0127.off
monitor_0128,monitor,train,monitor/train/monitor_0128.off
monitor_0129,monitor,train,monitor/train/monitor_0129.off
monitor_0130,monitor,train,monitor/train/monitor_0130.off
monitor_0131,monitor,train,monitor/train/monitor_0131.off
monitor_0132,monitor,train,monitor/train/monitor_0132.off
monitor_0133,monitor,train,monitor/train/monitor_0133.off
monitor_0134,monitor,train,monitor/train/monitor_0134.off
monitor_0135,monitor,train,monitor/train/monitor_0135.off
monitor_0136,monitor,train,monitor/train/monitor_0136.off
monitor_0137,monitor,train,monitor/train/monitor_0137.off
monitor_0138,monitor,train,monitor/train/monitor_0138.off
monitor_0139,monitor,train,monitor/train/monitor_0139.off
monitor_0140,monitor,train,monitor/train/monitor_0140.off
monitor_0141,monitor,train,monitor/train/monitor_0141.off
monitor_0142,monitor,train,monitor/train/monitor_0142.off
monitor_0143,monitor,train,monitor/train/monitor_0143.off
monitor_0144,monitor,train,monitor/train/monitor_0144.off
monitor_0145,monitor,train,monitor/train/monitor_0145.off
monitor_0146,monitor,train,monitor/train/monitor_0146.off
monitor_0147,monitor,train,monitor/train/monitor_0147.off
monitor_0148,monitor,train,monitor/train/monitor_0148.off
monitor_0149,monitor,train,monitor/train/monitor_0149.off
monitor_0150,monitor,train,monitor/train/monitor_0150.off
monitor_0151,monitor,train,monitor/train/monitor_0151.off
monitor_0152,monitor,train,monitor/train/monitor_0152.off
monitor_0153,monitor,train,monitor/train/monitor_0153.off
monitor_0154,monitor,train,monitor/train/monitor_0154.off
monitor_0155,monitor,train,monitor/train/monitor_0155.off
monitor_0156,monitor,train,monitor/train/monitor_0156.off
monitor_0157,monitor,train,monitor/train/monitor_0157.off
monitor_0158,monitor,train,monitor/train/monitor_0158.off
monitor_0159,monitor,train,monitor/train/monitor_0159.off
monitor_0160,monitor,train,monitor/train/monitor_0160.off
monitor_0161,monitor,train,monitor/train/monitor_0161.off
monitor_0162,monitor,train,monitor/train/monitor_0162.off
monitor_0163,monitor,train,monitor/train/monitor_0163.off
monitor_0164,monitor,train,monitor/train/monitor_0164.off
monitor_0165,monitor,train,monitor/train/monitor_0165.off
monitor_0166,monitor,train,monitor/train/monitor_0166.off
monitor_0167,monitor,train,monitor/train/monitor_0167.off
monitor_0168,monitor,train,monitor/train/monitor_0168.off
monitor_0169,monitor,train,monitor/train/monitor_0169.off
monitor_0170,monitor,train,monitor/train/monitor_0170.off
monitor_0171,monitor,train,monitor/train/monitor_0171.off
monitor_0172,monitor,train,monitor/train/monitor_0172.off
monitor_0173,monitor,train,monitor/train/monitor_0173.off
monitor_0174,monitor,train,monitor/train/monitor_0174.off
monitor_0175,monitor,train,monitor/train/monitor_0175.off
monitor_0176,monitor,train,monitor/train/monitor_0176.off
monitor_0177,monitor,train,monitor/train/monitor_0177.off
monitor_0178,monitor,train,monitor/train/monitor_0178.off
monitor_0179,monitor,train,monitor/train/monitor_0179.off
monitor_0180,monitor,train,monitor/train/monitor_0180.off
monitor_0181,monitor,train,monitor/train/monitor_0181.off
monitor_0182,monitor,train,monitor/train/monitor_0182.off
monitor_0183,monitor,train,monitor/train/monitor_0183.off
monitor_0184,monitor,train,monitor/train/monitor_0184.off
monitor_0185,monitor,train,monitor/train/monitor_0185.off
monitor_0186,monitor,train,monitor/train/monitor_0186.off
monitor_0187,monitor,train,monitor/train/monitor_0187.off
monitor_0188,monitor,train,monitor/train/monitor_0188.off
monitor_0189,monitor,train,monitor/train/monitor_0189.off
monitor_0190,monitor,train,monitor/train/monitor_0190.off
monitor_0191,monitor,train,monitor/train/monitor_0191.off
monitor_0192,monitor,train,monitor/train/monitor_0192.off
monitor_0193,monitor,train,monitor/train/monitor_0193.off
monitor_0194,monitor,train,monitor/train/monitor_0194.off
monitor_0195,monitor,train,monitor/train/monitor_0195.off
monitor_0196,monitor,train,monitor/train/monitor_0196.off
monitor_0197,monitor,train,monitor/train/monitor_0197.off
monitor_0198,monitor,train,monitor/train/monitor_0198.off
monitor_0199,monitor,train,monitor/train/monitor_0199.off
monitor_0200,monitor,train,monitor/train/monitor_0200.off
monitor_0201,monitor,train,monitor/train/monitor_0201.off
monitor_0202,monitor,train,monitor/train/monitor_0202.off
monitor_0203,monitor,train,monitor/train/monitor_0203.off
monitor_0204,monitor,train,monitor/train/monitor_0204.off
monitor_0205,monitor,train,monitor/train/monitor_0205.off
monitor_0206,monitor,train,monitor/train/monitor_0206.off
monitor_0207,monitor,train,monitor/train/monitor_0207.off
monitor_0208,monitor,train,monitor/train/monitor_0208.off
monitor_0209,monitor,train,monitor/train/monitor_0209.off
monitor_0210,monitor,train,monitor/train/monitor_0210.off
monitor_0211,monitor,train,monitor/train/monitor_0211.off
monitor_0212,monitor,train,monitor/train/monitor_0212.off
monitor_0213,monitor,train,monitor/train/monitor_0213.off
monitor_0214,monitor,train,monitor/train/monitor_0214.off
monitor_0215,monitor,train,monitor/train/monitor_0215.off
monitor_0216,monitor,train,monitor/train/monitor_0216.off
monitor_0217,monitor,train,monitor/train/monitor_0217.off
monitor_0218,monitor,train,monitor/train/monitor_0218.off
monitor_0219,monitor,train,monitor/train/monitor_0219.off
monitor_0220,monitor,train,monitor/train/monitor_0220.off
monitor_0221,monitor,train,monitor/train/monitor_0221.off
monitor_0222,monitor,train,monitor/train/monitor_0222.off
monitor_0223,monitor,train,monitor/train/monitor_0223.off
monitor_0224,monitor,train,monitor/train/monitor_0224.off
monitor_0225,monitor,train,monitor/train/monitor_0225.off
monitor_0226,monitor,train,monitor/train/monitor_0226.off
monitor_0227,monitor,train,monitor/train/monitor_0227.off
monitor_0228,monitor,train,monitor/train/monitor_0228.off
monitor_0229,monitor,train,monitor/train/monitor_0229.off
monitor_0230,monitor,train,monitor/train/monitor_0230.off
monitor_0231,monitor,train,monitor/train/monitor_0231.off
monitor_0232,monitor,train,monitor/train/monitor_0232.off
monitor_0233,monitor,train,monitor/train/monitor_0233.off
monitor_0234,monitor,train,monitor/train/monitor_0234.off
monitor_0235,monitor,train,monitor/train/monitor_0235.off
